YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,TAXI_OUT,WHEELS_OFF,SCHEDULED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,WHEELS_ON,TAXI_IN,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,DIVERTED,CANCELLED,CANCELLATION_REASON,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY
2015,7,3,5,WN,2618,N208WN,SAN,SAT,1210,1206.0,-4.0,11.0,1217.0,160.0,159.0,145.0,1129,1642.0,3.0,1650,1645.0,-5.0,False,False,,,,,,
2015,7,15,3,AA,1931,N839AW,PHX,IND,2335,2342.0,7.0,11.0,2353.0,200.0,194.0,177.0,1488,550.0,6.0,555,556.0,1.0,False,False,,,,,,
2015,9,12,6,EV,4972,N761ND,PHF,ATL,600,553.0,-7.0,9.0,602.0,109.0,102.0,89.0,508,731.0,4.0,749,735.0,-14.0,False,False,,,,,,
2015,11,6,5,F9,1462,N919FR,ATL,LGA,655,708.0,13.0,22.0,730.0,125.0,135.0,107.0,762,917.0,6.0,900,923.0,23.0,False,False,,10.0,0.0,13.0,0.0,0.0
2015,1,24,6,WN,2752,N7734H,BWI,FLL,1105,1059.0,-6.0,9.0,1108.0,165.0,174.0,154.0,925,1342.0,11.0,1350,1353.0,3.0,False,False,,,,,,
2015,1,2,5,US,1852,N626AW,RDU,CLT,530,525.0,-5.0,13.0,538.0,61.0,49.0,31.0,130,609.0,5.0,631,614.0,-17.0,False,False,,,,,,
2015,4,22,3,B6,1204,N608JB,SJU,JFK,105,53.0,-12.0,17.0,110.0,237.0,238.0,215.0,1598,445.0,6.0,502,451.0,-11.0,False,False,,,,,,
2015,1,26,1,AS,12,N525AS,SEA,BOS,920,931.0,11.0,18.0,949.0,320.0,310.0,284.0,2496,1733.0,8.0,1740,1741.0,1.0,False,False,,,,,,
2015,1,23,5,AA,2319,N504AA,DFW,ORD,1540,1538.0,-2.0,17.0,1555.0,140.0,141.0,114.0,802,1749.0,10.0,1800,1759.0,-1.0,False,False,,,,,,
2015,5,10,7,WN,1785,N7746C,STL,DAL,1255,1254.0,-1.0,13.0,1307.0,100.0,122.0,105.0,546,1452.0,4.0,1435,1456.0,21.0,False,False,,21.0,0.0,0.0,0.0,0.0
2015,8,10,1,WN,747,N7823A,FLL,BWI,1035,1029.0,-6.0,23.0,1052.0,150.0,163.0,131.0,925,1303.0,9.0,1305,1312.0,7.0,False,False,,,,,,
2015,12,1,2,F9,778,N205FR,LAS,DEN,1830,1821.0,-9.0,19.0,1840.0,108.0,116.0,88.0,628,2108.0,9.0,2118,2117.0,-1.0,False,False,,,,,,
2015,12,24,4,WN,2875,N7715E,SLC,PHX,950,946.0,-4.0,18.0,1004.0,100.0,94.0,73.0,507,1117.0,3.0,1130,1120.0,-10.0,False,False,,,,,,
2015,9,10,4,WN,141,N256WN,DEN,PDX,1705,1734.0,29.0,8.0,1742.0,160.0,144.0,132.0,991,1854.0,4.0,1845,1858.0,13.0,False,False,,,,,,
2015,2,14,6,WN,4429,N966WN,TPA,PHL,835,836.0,1.0,13.0,849.0,140.0,140.0,123.0,920,1052.0,4.0,1055,1056.0,1.0,False,False,,,,,,
2015,7,18,6,AS,343,N303AS,OAK,SEA,1300,1256.0,-4.0,13.0,1309.0,109.0,119.0,97.0,672,1446.0,9.0,1449,1455.0,6.0,False,False,,,,,,
2015,1,16,5,DL,2095,N939DN,ATL,ORF,2200,2158.0,-2.0,13.0,2211.0,95.0,87.0,70.0,516,2321.0,4.0,2335,2325.0,-10.0,False,False,,,,,,
2015,12,21,1,DL,2127,N930DL,FLL,ATL,545,547.0,2.0,15.0,602.0,108.0,110.0,84.0,581,726.0,11.0,733,737.0,4.0,False,False,,,,,,
2015,9,21,1,DL,2305,N814DN,MSP,SFO,920,920.0,0.0,12.0,932.0,246.0,220.0,204.0,1589,1056.0,4.0,1126,1100.0,-26.0,False,False,,,,,,
2015,3,30,1,EV,4729,N16911,ORD,CLT,1918,1941.0,23.0,11.0,1952.0,117.0,109.0,78.0,599,2210.0,20.0,2215,2230.0,15.0,False,False,,0.0,0.0,15.0,0.0,0.0
2015,8,18,2,MQ,3413,N815MQ,DCA,JFK,1234,1234.0,0.0,17.0,1251.0,85.0,65.0,40.0,213,1331.0,8.0,1359,1339.0,-20.0,False,False,,,,,,
2015,3,31,2,US,637,N576UW,CLT,LAS,1640,1636.0,-4.0,23.0,1659.0,293.0,282.0,254.0,1916,1813.0,5.0,1833,1818.0,-15.0,False,False,,,,,,
2015,5,13,3,B6,2280,N294JB,EWR,BOS,830,819.0,-11.0,36.0,855.0,72.0,76.0,36.0,200,931.0,4.0,942,935.0,-7.0,False,False,,,,,,
2015,1,3,6,NK,256,N611NK,RSW,BOS,1330,1411.0,41.0,9.0,1420.0,178.0,176.0,150.0,1249,1650.0,17.0,1628,1707.0,39.0,False,False,,39.0,0.0,0.0,0.0,0.0
2015,8,28,5,WN,3186,N7748A,GSP,HOU,600,559.0,-1.0,9.0,608.0,145.0,120.0,108.0,845,656.0,3.0,725,659.0,-26.0,False,False,,,,,,
2015,2,16,1,DL,1364,N942DN,ATL,MCI,1610,1624.0,14.0,28.0,1652.0,136.0,150.0,117.0,692,1749.0,5.0,1726,1754.0,28.0,False,False,,14.0,0.0,14.0,0.0,0.0
2015,12,26,6,AS,863,N532AS,PDX,OGG,1625,1616.0,-9.0,12.0,1628.0,380.0,394.0,377.0,2562,2045.0,5.0,2045,2050.0,5.0,False,False,,,,,,
2015,10,20,2,AA,783,N151UW,13930,14100,1555,1611.0,16.0,25.0,1636.0,133.0,127.0,98.0,678,1914.0,4.0,1908,1918.0,10.0,False,False,,,,,,
2015,8,4,2,UA,728,N840UA,ORD,GRR,1916,1915.0,-1.0,26.0,1941.0,64.0,59.0,30.0,137,2111.0,3.0,2120,2114.0,-6.0,False,False,,,,,,
2015,3,29,7,AA,63,N3BJAA,MIA,PHX,1955,2111.0,76.0,12.0,2123.0,310.0,294.0,278.0,1972,2301.0,4.0,2205,2305.0,60.0,False,False,,0.0,0.0,37.0,23.0,0.0
2015,10,12,1,OO,7376,N601XJ,10779,14869,635,621.0,-14.0,21.0,642.0,82.0,86.0,53.0,358,735.0,12.0,757,747.0,-10.0,False,False,,,,,,
2015,12,7,1,EV,5496,N867AS,CHO,ATL,1646,1645.0,-1.0,21.0,1706.0,98.0,101.0,72.0,457,1818.0,8.0,1824,1826.0,2.0,False,False,,,,,,
2015,4,21,2,WN,730,N386SW,LAX,OAK,705,701.0,-4.0,7.0,708.0,80.0,68.0,55.0,337,803.0,6.0,825,809.0,-16.0,False,False,,,,,,
2015,10,17,6,WN,876,N917WN,12451,10821,1850,1909.0,19.0,8.0,1917.0,120.0,97.0,86.0,663,2043.0,3.0,2050,2046.0,-4.0,False,False,,,,,,
2015,10,19,1,DL,2115,N956DN,13487,10140,1135,1130.0,-5.0,15.0,1145.0,160.0,154.0,130.0,981,1255.0,9.0,1315,1304.0,-11.0,False,False,,,,,,
2015,1,3,6,AA,1167,N4XGAA,AUS,LAX,1945,2023.0,38.0,10.0,2033.0,205.0,205.0,168.0,1242,2121.0,27.0,2110,2148.0,38.0,False,False,,0.0,0.0,0.0,38.0,0.0
2015,7,14,2,WN,412,N232WN,MCO,CMH,850,858.0,8.0,8.0,906.0,130.0,128.0,113.0,802,1059.0,7.0,1100,1106.0,6.0,False,False,,,,,,
2015,6,22,1,DL,1663,N320US,SLC,GEG,1132,1126.0,-6.0,15.0,1141.0,101.0,97.0,77.0,546,1158.0,5.0,1213,1203.0,-10.0,False,False,,,,,,
2015,6,22,1,AA,1221,N3DCAA,DFW,AUS,1700,1704.0,4.0,22.0,1726.0,65.0,65.0,33.0,190,1759.0,10.0,1805,1809.0,4.0,False,False,,,,,,
2015,6,25,4,UA,1440,N45440,LAS,SFO,645,642.0,-3.0,11.0,653.0,94.0,82.0,63.0,414,756.0,8.0,819,804.0,-15.0,False,False,,,,,,
2015,10,9,5,EV,6014,N12145,14492,12266,1138,1131.0,-7.0,18.0,1149.0,179.0,169.0,144.0,1042,1313.0,7.0,1337,1320.0,-17.0,False,False,,,,,,
2015,8,18,2,WN,479,N600WN,ATL,SAT,1005,1001.0,-4.0,23.0,1024.0,145.0,148.0,122.0,874,1126.0,3.0,1130,1129.0,-1.0,False,False,,,,,,
2015,11,30,1,B6,716,N307JB,JAX,DCA,1410,1406.0,-4.0,8.0,1414.0,103.0,93.0,82.0,634,1536.0,3.0,1553,1539.0,-14.0,False,False,,,,,,
2015,5,9,6,WN,2171,N7709A,SNA,SFO,1820,1818.0,-2.0,11.0,1829.0,85.0,78.0,63.0,372,1932.0,4.0,1945,1936.0,-9.0,False,False,,,,,,
2015,3,6,5,WN,470,N776WN,HOU,BWI,1135,1133.0,-2.0,10.0,1143.0,165.0,148.0,132.0,1246,1455.0,6.0,1520,1501.0,-19.0,False,False,,,,,,
2015,9,2,3,AS,644,N626AS,PDX,PHX,1005,959.0,-6.0,9.0,1008.0,150.0,151.0,135.0,1009,1223.0,7.0,1235,1230.0,-5.0,False,False,,,,,,
2015,2,25,3,EV,5106,N857AS,ILM,ATL,1644,,,,,95.0,,,377,,,1819,,,False,True,A,,,,,
2015,7,24,5,WN,2340,N915WN,OAK,BUR,615,615.0,0.0,14.0,629.0,75.0,65.0,49.0,325,718.0,2.0,730,720.0,-10.0,False,False,,,,,,
2015,3,14,6,EV,4278,N13970,ICT,ORD,1120,1113.0,-7.0,9.0,1122.0,110.0,103.0,88.0,588,1250.0,6.0,1310,1256.0,-14.0,False,False,,,,,,
2015,11,24,2,OO,7420,N448SW,MSP,IMT,1121,1116.0,-5.0,12.0,1128.0,76.0,55.0,41.0,257,1209.0,2.0,1237,1211.0,-26.0,False,False,,,,,,
2015,5,2,6,US,1803,N150UW,CLT,PHX,735,736.0,1.0,18.0,754.0,276.0,290.0,240.0,1773,854.0,32.0,911,926.0,15.0,False,False,,14.0,0.0,1.0,0.0,0.0
2015,8,22,6,EV,5595,N923EV,ATL,EWN,1929,1924.0,-5.0,17.0,1941.0,89.0,89.0,70.0,433,2051.0,2.0,2058,2053.0,-5.0,False,False,,,,,,
2015,1,5,1,DL,1416,N997DL,CMH,ATL,941,935.0,-6.0,10.0,945.0,102.0,83.0,67.0,447,1052.0,6.0,1123,1058.0,-25.0,False,False,,,,,,
2015,12,23,3,AA,408,N184US,PHX,PDX,1130,1144.0,14.0,22.0,1206.0,176.0,195.0,168.0,1009,1354.0,5.0,1326,1359.0,33.0,False,False,,19.0,0.0,3.0,11.0,0.0
2015,2,22,7,US,1991,N944UW,LGA,PHL,730,731.0,1.0,35.0,806.0,69.0,78.0,30.0,96,836.0,13.0,839,849.0,10.0,False,False,,,,,,
2015,3,10,2,US,1844,N575UW,PHX,PHL,855,854.0,-1.0,30.0,924.0,270.0,268.0,227.0,2075,1611.0,11.0,1625,1622.0,-3.0,False,False,,,,,,
2015,10,4,7,DL,2089,N333NB,13487,14908,920,940.0,20.0,10.0,950.0,234.0,229.0,214.0,1522,1124.0,5.0,1114,1129.0,15.0,False,False,,0.0,0.0,15.0,0.0,0.0
2015,9,29,2,EV,4910,N900EV,ATL,BTR,1035,1032.0,-3.0,28.0,1100.0,86.0,109.0,76.0,448,1116.0,5.0,1101,1121.0,20.0,False,False,,20.0,0.0,0.0,0.0,0.0
2015,3,23,1,DL,2037,N375NC,MSP,BZN,1956,1956.0,0.0,18.0,2014.0,153.0,147.0,125.0,874,2119.0,4.0,2129,2123.0,-6.0,False,False,,,,,,
2015,7,14,2,OO,4534,N430SW,TUL,MSP,720,710.0,-10.0,27.0,737.0,123.0,130.0,90.0,615,907.0,13.0,923,920.0,-3.0,False,False,,,,,,
2015,9,8,2,AA,265,N5EDAA,LAX,LIH,915,921.0,6.0,14.0,935.0,373.0,334.0,316.0,2615,1151.0,4.0,1228,1155.0,-33.0,False,False,,,,,,
2015,8,26,3,EV,5118,N166PQ,HSV,ATL,1615,1615.0,0.0,17.0,1632.0,68.0,58.0,30.0,151,1802.0,11.0,1823,1813.0,-10.0,False,False,,,,,,
2015,10,30,5,OO,5298,N978SW,13930,11337,2113,2110.0,-3.0,14.0,2124.0,95.0,87.0,66.0,397,2230.0,7.0,2248,2237.0,-11.0,False,False,,,,,,
2015,4,30,4,UA,608,N848UA,ORD,DCA,1004,957.0,-7.0,11.0,1008.0,115.0,101.0,86.0,612,1234.0,4.0,1259,1238.0,-21.0,False,False,,,,,,
2015,9,30,3,DL,2249,N930DL,ATL,IAH,2211,2232.0,21.0,18.0,2250.0,128.0,116.0,90.0,689,2320.0,8.0,2319,2328.0,9.0,False,False,,,,,,
2015,8,23,7,UA,1087,N79279,DEN,IAD,2007,2005.0,-2.0,11.0,2016.0,204.0,178.0,162.0,1452,58.0,5.0,131,103.0,-28.0,False,False,,,,,,
2015,6,4,4,DL,2198,N964DL,MSP,ALB,1915,1926.0,11.0,20.0,1946.0,151.0,168.0,133.0,980,2259.0,15.0,2246,2314.0,28.0,False,False,,17.0,0.0,11.0,0.0,0.0
2015,9,27,7,F9,1258,N928FR,AUS,ORD,953,1012.0,19.0,35.0,1047.0,162.0,169.0,128.0,978,1255.0,6.0,1235,1301.0,26.0,False,False,,7.0,0.0,19.0,0.0,0.0
2015,12,22,2,OO,5424,N701BR,DEN,HYS,1514,1507.0,-7.0,16.0,1523.0,67.0,64.0,45.0,298,1708.0,3.0,1721,1711.0,-10.0,False,False,,,,,,
2015,11,3,2,WN,287,N7750A,PHX,MSP,1955,1949.0,-6.0,6.0,1955.0,180.0,152.0,140.0,1276,2315.0,6.0,2355,2321.0,-34.0,False,False,,,,,,
2015,9,26,6,DL,1080,N6708D,STL,ATL,710,729.0,19.0,14.0,743.0,93.0,93.0,69.0,484,952.0,10.0,943,1002.0,19.0,False,False,,0.0,0.0,19.0,0.0,0.0
2015,5,11,1,EV,3272,N13118,DEN,XNA,1055,1134.0,39.0,10.0,1144.0,112.0,91.0,75.0,616,1359.0,6.0,1347,1405.0,18.0,False,False,,0.0,0.0,13.0,5.0,0.0
2015,2,13,5,UA,520,N404UA,MSP,ORD,1144,1143.0,-1.0,20.0,1203.0,91.0,80.0,51.0,334,1254.0,9.0,1315,1303.0,-12.0,False,False,,,,,,
2015,7,13,1,WN,728,N355SW,CMH,MCO,1235,1241.0,6.0,7.0,1248.0,130.0,115.0,101.0,802,1429.0,7.0,1445,1436.0,-9.0,False,False,,,,,,
2015,2,16,1,AA,1132,N3GAAA,DFW,PHX,940,937.0,-3.0,13.0,950.0,160.0,155.0,139.0,868,1109.0,3.0,1120,1112.0,-8.0,False,False,,,,,,
2015,2,8,7,DL,2428,N989AT,TYS,ATL,1849,1840.0,-9.0,41.0,1921.0,71.0,87.0,39.0,152,2000.0,7.0,2000,2007.0,7.0,False,False,,,,,,
2015,5,22,5,WN,1885,N642WN,LAX,OAK,2005,2008.0,3.0,6.0,2014.0,75.0,68.0,58.0,337,2112.0,4.0,2120,2116.0,-4.0,False,False,,,,,,
2015,2,18,3,OO,5495,N105SY,ORD,ATL,1811,1849.0,38.0,27.0,1916.0,119.0,114.0,79.0,606,2135.0,8.0,2110,2143.0,33.0,False,False,,0.0,0.0,32.0,1.0,0.0
2015,5,19,2,WN,164,N362SW,LAS,LAX,1450,1504.0,14.0,11.0,1515.0,65.0,65.0,43.0,236,1558.0,11.0,1555,1609.0,14.0,False,False,,,,,,
2015,1,11,7,WN,1852,N929WN,EWR,MDW,1315,1318.0,3.0,15.0,1333.0,150.0,141.0,122.0,711,1435.0,4.0,1445,1439.0,-6.0,False,False,,,,,,
2015,6,23,2,EV,3827,N12142,EWR,SDF,1000,954.0,-6.0,30.0,1024.0,136.0,137.0,102.0,642,1206.0,5.0,1216,1211.0,-5.0,False,False,,,,,,
2015,5,31,7,DL,1695,N971AT,ORD,DTW,1200,1158.0,-2.0,12.0,1210.0,84.0,73.0,51.0,235,1401.0,10.0,1424,1411.0,-13.0,False,False,,,,,,
2015,6,9,2,F9,1031,N908FR,PHL,CLT,1005,1116.0,71.0,21.0,1137.0,110.0,96.0,68.0,449,1245.0,7.0,1155,1252.0,57.0,False,False,,0.0,0.0,0.0,57.0,0.0
2015,10,16,5,DL,2808,N670DN,10397,11697,2155,2200.0,5.0,24.0,2224.0,112.0,108.0,80.0,581,2344.0,4.0,2347,2348.0,1.0,False,False,,,,,,
2015,2,18,3,US,1766,N737US,CLT,DCA,1455,1518.0,23.0,29.0,1547.0,80.0,86.0,53.0,331,1640.0,4.0,1615,1644.0,29.0,False,False,,6.0,0.0,23.0,0.0,0.0
2015,7,8,3,UA,1670,N57863,SFO,HNL,1915,2003.0,48.0,17.0,2020.0,325.0,305.0,274.0,2398,2154.0,14.0,2140,2208.0,28.0,False,False,,0.0,0.0,26.0,2.0,0.0
2015,3,2,1,EV,4229,N13123,EWR,ORF,1150,1229.0,39.0,8.0,1237.0,78.0,64.0,53.0,284,1330.0,3.0,1308,1333.0,25.0,False,False,,0.0,0.0,25.0,0.0,0.0
2015,2,11,3,US,1905,N251AY,CLT,MCO,925,929.0,4.0,23.0,952.0,99.0,103.0,70.0,468,1102.0,10.0,1104,1112.0,8.0,False,False,,,,,,
2015,4,18,6,WN,2735,N228WN,LAX,TUS,1030,1027.0,-3.0,9.0,1036.0,80.0,73.0,60.0,451,1136.0,4.0,1150,1140.0,-10.0,False,False,,,,,,
2015,5,18,1,DL,735,N987AT,CHS,ATL,1700,1920.0,140.0,15.0,1935.0,80.0,71.0,47.0,259,2022.0,9.0,1820,2031.0,131.0,False,False,,106.0,0.0,0.0,25.0,0.0
2015,4,22,3,F9,919,N938FR,TTN,MCO,1210,1204.0,-6.0,11.0,1215.0,156.0,157.0,135.0,896,1430.0,11.0,1446,1441.0,-5.0,False,False,,,,,,
2015,12,5,6,F9,919,N954FR,TTN,MCO,1729,1732.0,3.0,25.0,1757.0,161.0,162.0,125.0,896,2002.0,12.0,2010,2014.0,4.0,False,False,,,,,,
2015,3,15,7,AA,2455,N3AYAA,MIA,AUS,1955,2001.0,6.0,15.0,2016.0,218.0,173.0,151.0,1103,2147.0,7.0,2233,2154.0,-39.0,False,False,,,,,,
2015,9,15,2,OO,2991,N886AS,YUM,PHX,1030,1015.0,-15.0,19.0,1034.0,52.0,60.0,33.0,160,1107.0,8.0,1122,1115.0,-7.0,False,False,,,,,,
2015,12,18,5,WN,2028,N640SW,LAS,SJC,910,906.0,-4.0,14.0,920.0,85.0,83.0,66.0,386,1026.0,3.0,1035,1029.0,-6.0,False,False,,,,,,
2015,9,9,3,OO,5259,N784SK,CVG,IAH,1902,1905.0,3.0,12.0,1917.0,147.0,143.0,124.0,871,2021.0,7.0,2029,2028.0,-1.0,False,False,,,,,,
2015,9,5,6,MQ,3419,N831MQ,RST,ORD,1925,1912.0,-13.0,12.0,1924.0,81.0,163.0,45.0,268,2009.0,106.0,2046,2155.0,69.0,False,False,,69.0,0.0,0.0,0.0,0.0
2015,11,6,5,WN,3089,N425LV,BWI,PBI,1655,1703.0,8.0,13.0,1716.0,145.0,138.0,120.0,883,1916.0,5.0,1920,1921.0,1.0,False,False,,,,,,
2015,11,22,7,AA,2496,N860AA,DFW,LAX,1540,1537.0,-3.0,14.0,1551.0,207.0,195.0,172.0,1235,1643.0,9.0,1707,1652.0,-15.0,False,False,,,,,,
2015,1,18,7,AA,227,N4UBAA,DFW,MSP,2040,2046.0,6.0,16.0,2102.0,138.0,135.0,113.0,852,2255.0,6.0,2258,2301.0,3.0,False,False,,,,,,
2015,3,27,5,WN,867,N723SW,SNA,DEN,1610,1703.0,53.0,14.0,1717.0,135.0,134.0,114.0,846,2011.0,6.0,1925,2017.0,52.0,False,False,,0.0,0.0,2.0,50.0,0.0
2015,9,3,4,DL,2134,N373NW,MSP,PHX,1125,1133.0,8.0,11.0,1144.0,195.0,180.0,165.0,1276,1229.0,4.0,1240,1233.0,-7.0,False,False,,,,,,
2015,10,20,2,AS,627,N303AS,12889,14057,1015,1003.0,-12.0,12.0,1015.0,135.0,136.0,120.0,763,1215.0,4.0,1230,1219.0,-11.0,False,False,,,,,,
2015,9,28,1,AA,559,N741UW,CLT,PHL,1600,1557.0,-3.0,11.0,1608.0,98.0,98.0,79.0,449,1727.0,8.0,1738,1735.0,-3.0,False,False,,,,,,
2015,2,16,1,AA,2255,N4YFAA,ABQ,DFW,1055,1204.0,69.0,14.0,1218.0,100.0,101.0,76.0,569,1434.0,11.0,1335,1445.0,70.0,False,False,,1.0,0.0,0.0,69.0,0.0
2015,12,11,5,EV,3263,N12540,XNA,IAH,1623,1617.0,-6.0,15.0,1632.0,105.0,114.0,86.0,438,1758.0,13.0,1808,1811.0,3.0,False,False,,,,,,
2015,4,16,4,WN,875,N8303R,DEN,SAN,835,828.0,-7.0,67.0,935.0,145.0,179.0,109.0,853,1024.0,3.0,1000,1027.0,27.0,False,False,,27.0,0.0,0.0,0.0,0.0
2015,12,10,4,EV,3817,N12900,SAV,ORD,645,643.0,-2.0,10.0,653.0,144.0,132.0,115.0,773,748.0,7.0,809,755.0,-14.0,False,False,,,,,,
2015,9,24,4,MQ,3146,N843MQ,ORD,BMI,1655,1648.0,-7.0,10.0,1658.0,61.0,34.0,22.0,116,1720.0,2.0,1756,1722.0,-34.0,False,False,,,,,,
2015,4,11,6,UA,252,N772UA,HNL,IAH,1910,1905.0,-5.0,20.0,1925.0,462.0,446.0,417.0,3904,722.0,9.0,752,731.0,-21.0,False,False,,,,,,
2015,9,29,2,OO,7397,N8965E,SLC,SGU,2200,2150.0,-10.0,15.0,2205.0,62.0,60.0,42.0,272,2247.0,3.0,2302,2250.0,-12.0,False,False,,,,,,
2015,1,29,4,US,896,N730US,MSP,CLT,1350,1341.0,-9.0,15.0,1356.0,149.0,141.0,111.0,930,1647.0,15.0,1719,1702.0,-17.0,False,False,,,,,,
2015,7,30,4,DL,1724,N992DL,ATL,BDL,1521,1612.0,51.0,16.0,1628.0,156.0,131.0,112.0,859,1820.0,3.0,1757,1823.0,26.0,False,False,,21.0,0.0,0.0,5.0,0.0
2015,1,23,5,WN,4549,N759GS,PHX,LAX,1100,1056.0,-4.0,13.0,1109.0,95.0,75.0,56.0,370,1105.0,6.0,1135,1111.0,-24.0,False,False,,,,,,
2015,5,17,7,DL,1539,N908DE,DCA,ATL,1200,1155.0,-5.0,19.0,1214.0,117.0,102.0,77.0,547,1331.0,6.0,1357,1337.0,-20.0,False,False,,,,,,
2015,10,24,6,B6,748,N565JB,12889,12478,1400,1356.0,-4.0,13.0,1409.0,304.0,279.0,251.0,2248,2120.0,15.0,2204,2135.0,-29.0,False,False,,,,,,
2015,8,25,2,UA,1712,N71411,SEA,ORD,1044,1045.0,1.0,11.0,1056.0,238.0,221.0,199.0,1721,1615.0,11.0,1642,1626.0,-16.0,False,False,,,,,,
2015,8,30,7,UA,597,N491UA,SFO,LAS,603,747.0,104.0,26.0,813.0,96.0,94.0,61.0,414,914.0,7.0,739,921.0,102.0,False,False,,0.0,0.0,102.0,0.0,0.0
2015,2,22,7,EV,4363,N14902,IAH,ELP,2105,2123.0,18.0,26.0,2149.0,125.0,148.0,116.0,667,2245.0,6.0,2210,2251.0,41.0,False,False,,23.0,0.0,15.0,3.0,0.0
2015,6,16,2,EV,5373,N849AS,ATL,MGM,2312,2310.0,-2.0,20.0,2330.0,51.0,50.0,28.0,147,2258.0,2.0,2303,2300.0,-3.0,False,False,,,,,,
2015,5,2,6,EV,4659,N14179,IAH,XNA,1636,1631.0,-5.0,13.0,1644.0,93.0,106.0,88.0,438,1812.0,5.0,1809,1817.0,8.0,False,False,,,,,,
2015,9,21,1,WN,581,N7735A,DEN,STL,820,815.0,-5.0,10.0,825.0,115.0,107.0,94.0,770,1059.0,3.0,1115,1102.0,-13.0,False,False,,,,,,
2015,9,9,3,OO,7393,N455CA,SGU,SLC,1140,1136.0,-4.0,8.0,1144.0,68.0,61.0,46.0,272,1230.0,7.0,1248,1237.0,-11.0,False,False,,,,,,
2015,3,2,1,US,856,N127UW,CLT,DCA,1945,1946.0,1.0,11.0,1957.0,74.0,65.0,52.0,331,2049.0,2.0,2059,2051.0,-8.0,False,False,,,,,,
2015,1,7,3,B6,423,N934JB,JFK,LAX,1555,1554.0,-1.0,13.0,1607.0,385.0,353.0,335.0,2475,1842.0,5.0,1920,1847.0,-33.0,False,False,,,,,,
2015,3,2,1,UA,1733,N69819,SFO,DEN,1755,1806.0,11.0,19.0,1825.0,149.0,141.0,117.0,967,2122.0,5.0,2124,2127.0,3.0,False,False,,,,,,
2015,8,22,6,WN,725,N613SW,ONT,PHX,1440,1441.0,1.0,7.0,1448.0,70.0,68.0,53.0,325,1541.0,8.0,1550,1549.0,-1.0,False,False,,,,,,
2015,12,9,3,OO,4706,N549CA,BOI,MSP,1430,1429.0,-1.0,12.0,1441.0,162.0,152.0,132.0,1142,1753.0,8.0,1812,1801.0,-11.0,False,False,,,,,,
2015,10,16,5,OO,5528,N768SK,13930,11433,1040,1044.0,4.0,21.0,1105.0,77.0,80.0,49.0,235,1254.0,10.0,1257,1304.0,7.0,False,False,,,,,,
2015,7,26,7,DL,1167,N818DA,SLC,BZN,2210,2207.0,-3.0,11.0,2218.0,76.0,60.0,46.0,347,2304.0,3.0,2326,2307.0,-19.0,False,False,,,,,,
2015,4,18,6,WN,4281,N270WN,OAK,SNA,1105,1059.0,-6.0,7.0,1106.0,80.0,76.0,65.0,371,1211.0,4.0,1225,1215.0,-10.0,False,False,,,,,,
2015,10,14,3,AS,583,N587AS,14908,14057,1510,1500.0,-10.0,7.0,1507.0,139.0,128.0,117.0,859,1704.0,4.0,1729,1708.0,-21.0,False,False,,,,,,
2015,1,30,5,WN,45,N663SW,LAX,SLC,850,855.0,5.0,9.0,904.0,110.0,95.0,79.0,590,1123.0,7.0,1140,1130.0,-10.0,False,False,,,,,,
2015,8,10,1,OO,5563,N916SW,BOI,DEN,1714,,,,,115.0,,,649,,,1909,,,False,True,A,,,,,
2015,9,12,6,MQ,3638,N517MQ,ORD,XNA,1330,1327.0,-3.0,23.0,1350.0,113.0,100.0,67.0,522,1457.0,10.0,1523,1507.0,-16.0,False,False,,,,,,
2015,11,17,2,UA,794,N39475,SFO,ORD,1200,1205.0,5.0,20.0,1225.0,256.0,263.0,226.0,1846,1811.0,17.0,1816,1828.0,12.0,False,False,,,,,,
2015,9,29,2,OO,6223,N929EV,ORD,PIA,2105,2209.0,64.0,16.0,2225.0,55.0,49.0,25.0,130,2250.0,8.0,2200,2258.0,58.0,False,False,,0.0,0.0,0.0,58.0,0.0
2015,6,30,2,WN,2950,N738CB,MSY,BWI,1730,1758.0,28.0,6.0,1804.0,160.0,149.0,134.0,998,2118.0,9.0,2110,2127.0,17.0,False,False,,0.0,0.0,2.0,15.0,0.0
2015,2,26,4,WN,705,N653SW,MCO,IND,1335,1403.0,28.0,13.0,1416.0,145.0,137.0,120.0,829,1616.0,4.0,1600,1620.0,20.0,False,False,,0.0,0.0,4.0,16.0,0.0
2015,6,1,1,US,575,N814AW,SMF,PHX,956,951.0,-5.0,14.0,1005.0,105.0,101.0,84.0,647,1129.0,3.0,1141,1132.0,-9.0,False,False,,,,,,
2015,7,17,5,WN,569,N964WN,BNA,MCO,1420,1418.0,-2.0,11.0,1429.0,115.0,106.0,88.0,616,1657.0,7.0,1715,1704.0,-11.0,False,False,,,,,,
